id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,form pressure,50,45,23,86,302,ship,baseline,monotonic-signal,raise-signal
m002,g002,sync drift,42,55,16,105,353,ship,edge,drag-penalty,drop-slack
m003,g003,local state,46,9,42,79,141,watch,recovery,confidence-floor,raise-drag
m004,g004,conflict cost,96,53,25,11,334,ship,negative,lane-boundary,lower-confidence
m005,g005,form pressure,89,8,22,44,342,ship,baseline,monotonic-signal,raise-signal
m006,g006,sync drift,32,47,43,102,164,watch,edge,drag-penalty,drop-slack
m007,g007,local state,99,15,41,92,390,ship,recovery,confidence-floor,raise-drag
m008,g008,conflict cost,48,66,31,79,261,ship,negative,lane-boundary,lower-confidence
m009,g009,form pressure,123,59,10,53,607,ship,baseline,monotonic-signal,raise-signal
m010,g010,sync drift,107,12,43,38,301,ship,edge,drag-penalty,drop-slack
m011,g011,local state,107,8,26,78,462,ship,recovery,confidence-floor,raise-drag
m012,g012,conflict cost,66,73,29,90,372,ship,negative,lane-boundary,lower-confidence
m013,g013,form pressure,102,38,17,77,515,ship,baseline,monotonic-signal,raise-signal
m014,g014,sync drift,66,12,10,68,362,ship,edge,drag-penalty,drop-slack
m015,g015,local state,56,18,15,25,217,ship,recovery,confidence-floor,raise-drag
m016,g016,conflict cost,55,53,30,81,285,ship,negative,lane-boundary,lower-confidence
m017,g017,form pressure,111,73,42,90,487,ship,baseline,monotonic-signal,raise-signal
m018,g018,sync drift,85,4,8,93,490,ship,edge,drag-penalty,drop-slack
m019,g019,local state,36,59,20,56,215,ship,recovery,confidence-floor,raise-drag
m020,g020,conflict cost,103,48,38,72,414,ship,negative,lane-boundary,lower-confidence
m021,g021,form pressure,61,10,10,104,412,ship,baseline,monotonic-signal,raise-signal
m022,g022,sync drift,30,18,19,78,199,watch,edge,drag-penalty,drop-slack
m023,g023,local state,110,76,32,23,402,ship,recovery,confidence-floor,raise-drag
m024,g024,conflict cost,66,32,8,30,316,ship,negative,lane-boundary,lower-confidence
m025,g025,form pressure,56,63,43,101,274,ship,baseline,monotonic-signal,raise-signal
m026,g026,sync drift,85,19,20,91,441,ship,edge,drag-penalty,drop-slack
m027,g027,local state,64,16,17,91,369,ship,recovery,confidence-floor,raise-drag
m028,g028,conflict cost,57,12,7,39,283,ship,negative,lane-boundary,lower-confidence
m029,g029,form pressure,66,12,28,37,210,ship,baseline,monotonic-signal,raise-signal
m030,g030,sync drift,60,39,19,77,338,ship,edge,drag-penalty,drop-slack
m031,g031,local state,109,71,23,102,596,ship,recovery,confidence-floor,raise-drag
m032,g032,conflict cost,82,14,37,63,283,ship,negative,lane-boundary,lower-confidence
m033,g033,form pressure,92,58,28,67,420,ship,baseline,monotonic-signal,raise-signal
m034,g034,sync drift,87,2,4,24,378,ship,edge,drag-penalty,drop-slack
m035,g035,local state,49,63,21,93,340,ship,recovery,confidence-floor,raise-drag
m036,g036,conflict cost,33,20,44,76,84,hold,negative,lane-boundary,lower-confidence
m037,g037,form pressure,82,71,37,92,398,ship,baseline,monotonic-signal,raise-signal
m038,g038,sync drift,52,53,35,55,196,watch,edge,drag-penalty,drop-slack
m039,g039,local state,89,28,22,84,442,ship,recovery,confidence-floor,raise-drag
m040,g040,conflict cost,67,13,27,90,326,ship,negative,lane-boundary,lower-confidence
m041,g041,form pressure,69,8,35,77,263,ship,baseline,monotonic-signal,raise-signal
